1767 16
83 11 -1.3655427
83 12 0.19268775
83 13 0.70640963
83 14 -0.31397933
83 15 1.7436717
84 0 1.0546365
84 1 -0.026685834
84 2 -0.31565768
84 3 -1.1878421
84 4 0.495228
84 5 0.9873508
84 6 0.30969393
84 7 -0.6014504
84 8 0.27625656
84 9 0.6236392
84 10 0.5658616
84 11 -0.3821863
84 12 0.269137
84 13 0.15974712
84 14 0.5866304
84 15 0.37263608
85 0 0.6892068
85 1 0.4571026
85 2 -0.236691
85 3 -2.1770313
85 4 1.1725935
85 5 -1.353601
85 6 0.113281846
85 7 0.51044446
85 8 2.3585937
85 9 -0.8077203
85 10 -0.82989454
85 11 -1.6439235
85 12 -0.5779768
85 13 -0.67252827
85 14 -0.93642074
85 15 1.0958537
86 0 0.008240283
86 1 0.7077113
86 2 -2.6369312
86 3 -1.2631674
86 4 -2.1438298
86 5 -4.763196
86 6 -1.6425035
86 7 0.8237906
86 8 -3.032953
86 9 0.027953371
86 10 -3.2364178
86 11 -1.1019647
86 12 2.305777
86 13 0.47306335
86 14 -3.911779
86 15 1.6817851
87 0 1.5642214
87 1 0.628522
87 2 -0.8703804
87 3 -0.3624888
87 4 -0.3884153
87 5 -0.74350643
87 6 -2.7032502
87 7 -0.29913777
87 8 -1.8013045
87 9 -1.010485
87 10 -1.6999654
87 11 -0.1386292
87 12 1.0646297
87 13 -0.35448548
87 14 -3.3225646
87 15 2.5572157
88 0 -3.8026006
88 1 -1.8594244
88 2 -2.2643583
88 3 -4.3818665
88 4 -1.0551995
88 5 -5.760397
88 6 -2.086125
88 7 -1.0113412
88 8 -0.9714939
88 9 -2.9422183
88 10 -1.1149399
88 11 -1.0896333
88 12 -0.68755877
88 13 -1.9043579
88 14 -1.321718
88 15 0.7425597
89 0 2.0354166
89 1 -0.96211624
89 2 -2.563455
89 3 1.9181324
89 4 -0.4804141
89 5 -2.2544134
89 6 0.6865823
89 7 -0.92443675
89 8 0.3488325
89 9 0.084153175
89 10 0.81401575
89 11 0.6988386
89 12 -0.34634557
89 13 -0.3054334
89 14 -1.1164514
89 15 -0.58676136
90 0 1.7334317
90 1 -0.87865925
90 2 2.0866604
90 3 -0.53568715
90 4 1.8285624
90 5 1.638558
90 6 -0.7728711
90 7 -2.0558
90 8 2.3049948
90 9 0.78503597
90 10 1.556027
90 11 -0.99060446
90 12 -1.4074804
90 13 1.0519645
90 14 1.2702284
90 15 1.7348075
91 0 -1.507483
91 1 -0.11604908
91 2 0.30465174
91 3 0.45044696
91 4 1.2943429
91 5 1.2366663
91 6 -2.5771866
91 7 -0.8252706
91 8 -0.7896249
91 9 2.1279364
91 10 2.412313
91 11 2.0398564
91 12 -0.56107664
91 13 -1.4725552
91 14 -13.371624
91 15 2.6118112
92 0 -2.471539
92 1 0.23993015
92 2 0.94303465
92 3 -2.628016
92 4 1.4992194
92 5 -0.7851341
92 6 -1.349614
92 7 -2.403805
92 8 1.147167
92 9 1.4837291
92 10 -0.31886494
92 11 -0.9976449
92 12 -2.0708523
92 13 -0.18600266
92 14 0.11860448
92 15 1.1938031
93 0 -1.8981686
93 1 0.86220616
93 2 -3.853413
93 3 -0.73382676
93 4 -0.8846132
93 5 -4.43728
93 6 -0.5318948
93 7 -1.7908907
93 8 1.614354
93 9 -0.11893926
93 10 0.5107622
93 11 -0.045319498
93 12 -0.35734242
93 13 0.8082854
93 14 -5.5751333
93 15 -0.9657676
94 0 -1.7397933
94 1 0.53002954
94 2 3.623997
94 3 -1.703356
94 4 -0.0046455264
94 5 -2.7428815
94 6 0.83512175
94 7 -8.9235
94 8 -1.882082
94 9 5.6559744
94 10 -5.877469
94 11 -2.8236442
94 12 -2.3977711
94 13 -1.1276512
94 14 -4.3458633
94 15 3.6908336
95 0 -0.04113835
95 1 -1.2039021
95 2 -0.2454325
95 3 -5.9545774
95 4 -0.7856757
95 5 -4.9175067
95 6 -0.43842876
95 7 -0.40907198
95 8 2.1938026
95 9 -5.0942397
95 10 0.40254372
95 11 0.20542538
95 12 0.009682149
95 13 0.4245056
95 14 -1.1503453
95 15 0.7555709
96 0 -1.2375315
96 1 0.60810405
96 2 -1.4779313
96 3 0.6522522
96 4 -2.085271
96 5 -5.7795987
96 6 -1.4077957
96 7 -0.9994327
96 8 0.35509026
96 9 0.9131123
96 10 -0.51792526
96 11 -4.3909698
96 12 -1.2632647
96 13 1.152858
96 14 -1.4289992
96 15 0.4814421
97 0 4.5248985
97 1 3.1113482
97 2 -1.525069
97 3 1.7372078
97 4 -0.0864543
97 5 2.4952583
97 6 1.2772292
97 7 -1.8405682
97 8 0.6112871
97 9 1.199464
97 10 3.2099385
97 11 2.3181028
97 12 2.7928011
97 13 5.238062
97 14 -0.51867884
97 15 2.6554372
98 0 0.7037706
98 1 0.21348965
98 2 -1.859269
98 3 0.0019204617
98 4 -2.279492
98 5 -3.894977
98 6 1.0081611
98 7 -0.8915957
98 8 0.84212106
98 9 1.2867857
98 10 0.2603457
98 11 -1.2939447
98 12 -0.18031263
98 13 1.5066793
98 14 -0.17863083
98 15 1.3416458
99 0 -0.49237
99 1 -4.5207644
99 2 -4.0175095
99 3 0.251343
99 4 1.0755314
99 5 -2.9571006
99 6 0.5969957
99 7 -4.0726724
99 8 1.391162
99 9 0.73329353
99 10 1.5632981
99 11 0.22361457
99 12 -2.790455
99 13 -0.0056259334
99 14 -4.9106793
99 15 -1.1290517
100 0 0.6165442
100 1 0.664368
100 2 -2.5261981
100 3 -3.0563931
100 4 -1.8514922
100 5 -2.6984544
100 6 0.31031954
100 7 -1.0095419
100 8 0.26855332
100 9 -0.014373213
100 10 0.54144025
100 11 0.5150478
100 12 1.0807203
100 13 1.8472135
100 14 -3.7552483
100 15 0.9664217
101 0 1.1318812
101 1 1.1458256
101 2 -3.7895858
101 3 -0.5817963
101 4 -0.562432
101 5 -3.9371314
101 6 0.5674987
101 7 -0.5118042
101 8 0.30867454
101 9 1.9474704
101 10 0.6133727
101 11 0.28940666
101 12 2.200151
101 13 1.4948168
101 14 -1.9924495
101 15 0.9877955
102 0 0.6918098
102 1 0.19645071
102 2 -3.5796165
102 3 1.0057747
102 4 -0.09562497
102 5 -2.745597
102 6 -0.66400695
102 7 -0.78701323
102 8 1.0468355
102 9 0.1625146
102 10 -0.23697484
102 11 -0.94842243
102 12 -0.8563982
102 13 -0.4407654
102 14 -1.8169484
102 15 -1.1848683
103 0 -0.30769116
103 1 -2.6595185
103 2 -1.2228322
103 3 -3.6342835
103 4 -1.0809197
103 5 -3.9080591
103 6 -1.820164
103 7 -1.4841588
103 8 0.83296716
103 9 0.29105142
103 10 -0.5219884
103 11 0.13795066
103 12 -0.63113797
103 13 -0.27007192
103 14 -1.1729189
103 15 1.4747763
104 0 0.8453134
104 1 -2.0633054
104 2 -0.13743538
104 3 -1.6062369
104 4 -0.2546484
104 5 -0.7335926
104 6 -1.2027867
104 7 -2.597843
104 8 1.2496803
104 9 -2.0012171
104 10 0.2662146
104 11 -1.4681046
104 12 -1.2360573
104 13 -0.3199654
104 14 -3.297917
104 15 1.230315
105 0 -1.657969
105 1 0.7741259
105 2 0.51867783
105 3 -10.518865
105 4 1.1532
105 5 -9.583564
105 6 -7.8082056
105 7 -1.5207607
105 8 2.060951
105 9 1.7833863
105 10 -0.8899075
105 11 1.2581514
105 12 0.015969232
105 13 -6.3944955
105 14 -5.135526
105 15 4.7319465
106 0 0.97310156
106 1 -3.3684556
106 2 -1.5876827
106 3 -6.951544
106 4 1.4776453
106 5 0.101355195
106 6 -0.9613061
106 7 -0.19643259
106 8 2.4863367
106 9 -5.2461367
106 10 2.156167
106 11 -2.7904754
106 12 -2.9105256
106 13 1.1658285
106 14 1.5939095
106 15 2.5230112
107 0 1.2920024
107 1 -0.964169
107 2 -1.29457
107 3 -2.3544722
107 4 1.1889619
107 5 0.39437997
107 6 0.28628302
107 7 -0.30679446
107 8 -0.20376447
107 9 0.44678625
107 10 0.2712459
107 11 -1.1072819
107 12 0.33073378
107 13 -0.1636113
107 14 0.17365748
107 15 0.9882481
108 0 1.8181484
108 1 0.46763736
108 2 -0.53007066
108 3 0.1797303
108 4 -0.007398516
108 5 1.3110605
108 6 0.5172039
108 7 -0.31812543
108 8 -1.8553361
108 9 -0.24204078
108 10 -1.3710594
108 11 -1.1784767
108 12 0.8019676
108 13 0.347291
108 14 1.061187
108 15 0.11351323
109 0 0.8933813
109 1 1.4658613
109 2 -1.6998028
109 3 0.19046319
109 4 0.83095145
109 5 -2.4035578
109 6 -0.33601415
109 7 0.8643871
109 8 -1.9532335
109 9 1.296684
109 10 -1.2203076
109 11 -1.7035631
109 12 0.87274396
109 13 0.12012735
109 14 0.08857685
109 15 2.012955
110 0 0.55624497
110 1 0.593304
110 2 0.31143224
110 3 -2.151122
110 4 0.53824896
110 5 -5.496422
110 6 -0.29101044
110 7 -2.0990567
110 8 2.6982014
110 9 -3.6276474
110 10 -0.54863715
110 11 -1.8594954
110 12 -0.52272785
110 13 0.15027872
110 14 -5.931613
110 15 6.735325e-05
111 0 3.0433705
111 1 -0.35000935
111 2 -0.78233194
111 3 -0.27199376
111 4 -1.6725171
111 5 -0.967805
111 6 0.20536184
111 7 0.65019983
111 8 1.5161976
111 9 -3.3360915
111 10 1.13587
111 11 1.5997602
111 12 1.107242
111 13 -1.6181774
111 14 1.1899197
111 15 0.19660115
112 0 -0.2480501
112 1 -0.049526364
112 2 -0.5610341
112 3 -0.9114612
112 4 -1.8948095
112 5 -0.93507516
112 6 -2.8851233
112 7 -3.257393
112 8 0.7456184
112 9 -0.24649523
112 10 1.4267051
112 11 -1.2349864
112 12 -2.0860593
112 13 -0.36817724
112 14 -0.2375654
112 15 0.2671048
113 0 0.24647975
113 1 2.427096
113 2 -1.7102816
113 3 1.3208591
113 4 -0.4763991
113 5 -2.9746625
113 6 -0.058288097
113 7 1.6361701
113 8 1.7568563
113 9 2.3730314
113 10 0.43867397
113 11 -1.3191462
113 12 0.7635615
113 13 1.9805276
113 14 0.663258
113 15 2.5831082
114 0 -1.2367661
114 1 -1.464098
114 2 -1.2780224
114 3 -8.228628
114 4 0.37805498
114 5 -9.615441
114 6 -2.6341095
114 7 1.6070302
114 8 0.079311594
114 9 -9.475834
114 10 -3.0892663
114 11 -4.2543507
114 12 2.5122688
114 13 -0.490446
114 14 -3.946903
114 15 2.0815043
115 0 2.0444064
115 1 -8.215927
115 2 0.6744863
115 3 -4.3465433
115 4 1.2727053
115 5 -2.2762713
115 6 -13.551992
115 7 1.5756261
115 8 -2.727393
115 9 -1.202249
115 10 -1.3029935
115 11 0.7275431
115 12 2.3651001
115 13 -1.3330932
115 14 -8.320371
115 15 3.5518026
116 0 1.0769744
116 1 -1.7044375
116 2 0.46134043
116 3 -1.5921884
116 4 -0.087975144
116 5 2.323907
116 6 0.41968358
116 7 -1.7622269
116 8 0.17055547
116 9 -0.16757256
116 10 1.2715211
116 11 0.3808229
116 12 -2.74698
116 13 0.55591685
116 14 1.2624657
116 15 0.42016423
117 0 1.134315
117 1 -1.5372615
117 2 -2.9602113
117 3 -0.7323144
117 4 -1.9618014
117 5 -4.3742075
117 6 0.24681687
117 7 -1.0488378
117 8 -1.0055696
117 9 -1.4142258
117 10 -2.187215
117 11 0.16290307
117 12 0.8011217
117 13 -1.3816607
117 14 -4.212511
117 15 0.94271183
118 0 1.4246154
118 1 -0.9299505
118 2 -2.5001144
118 3 -0.50180453
118 4 -1.283059
118 5 -3.1006591
118 6 0.42087877
118 7 -0.7570364
118 8 0.39796582
118 9 -1.1656913
118 10 0.82828116
118 11 0.8274293
118 12 0.5101234
118 13 0.98145837
118 14 -2.381723
118 15 1.9729964
119 0 1.4951487
119 1 0.23117226
119 2 -0.86132395
119 3 0.1556226
119 4 -0.9526103
119 5 0.4040798
119 6 0.15642631
119 7 -0.69946647
119 8 -0.21878321
119 9 -0.25482377
119 10 -0.4303746
119 11 -2.342232
119 12 0.19251329
119 13 0.33129287
119 14 1.2597737
119 15 -0.49784982
120 0 1.7803639
120 1 -0.35859925
120 2 -0.4687125
120 3 0.56498957
120 4 1.019179
120 5 0.6229702
120 6 1.0149728
120 7 0.31791466
120 8 -1.5362982
120 9 1.2237842
120 10 -0.78976965
120 11 -0.914113
120 12 -0.0011438578
120 13 -0.7999215
120 14 0.60983354
120 15 0.6926686
121 0 1.3385162
121 1 0.38070184
121 2 0.40053332
121 3 0.63007915
121 4 1.7404907
121 5 0.83189666
121 6 0.99395776
121 7 0.83733803
121 8 -3.6975124
121 9 2.0729342
121 10 -1.8230566
121 11 -2.5752857
121 12 0.4553049
121 13 -0.24514596
121 14 0.44721085
121 15 2.1823082
122 0 -1.2572517
122 1 1.3831632
122 2 -0.80765814
122 3 0.15658069
122 4 -10.419614
122 5 -8.719935
122 6 -0.92451644
122 7 2.829883
122 8 2.0145533
122 9 -2.2077627
122 10 -1.7214166
122 11 -2.9923983
122 12 -1.4635857
122 13 0.31289375
122 14 1.9951758
122 15 -1.018959
123 0 -0.3287263
123 1 -1.6285591
123 2 -2.8172328
123 3 -1.8567582
123 4 -0.30038795
123 5 -1.7251569
123 6 -1.4259961
123 7 0.12475544
123 8 -3.6646354
123 9 -3.0271928
123 10 -2.2515547
123 11 -1.7893271
123 12 0.10936655
123 13 -2.8376672
123 14 -2.6083033
123 15 0.46315664
124 0 2.4044495
124 1 -0.98791933
124 2 0.4663328
124 3 0.41147006
124 4 0.9521377
124 5 0.37987244
124 6 0.91620994
124 7 -1.0199888
124 8 -1.1585972
124 9 1.0023893
124 10 -0.06899527
124 11 -0.80500937
124 12 -0.46716997
124 13 0.23061484
124 14 0.73908716
124 15 1.2822049
125 0 -3.6654537
125 1 4.180071
125 2 -3.3469887
125 3 3.201171
125 4 -21.48276
125 5 -15.607044
125 6 -4.0292864
125 7 4.8804064
125 8 1.1966146
125 9 -2.351205
125 10 -6.7705774
125 11 -0.89440536
125 12 -6.3885036
125 13 -5.0098133
125 14 3.532203
125 15 -3.4586465
126 0 0.86336434
126 1 -0.9253497
126 2 0.03844005
126 3 1.0713019
126 4 0.8190534
126 5 -1.8104473
126 6 -0.4811477
126 7 1.1464858
126 8 -7.78193
126 9 -1.8947079
126 10 -7.111709
126 11 -5.1278095
126 12 0.95035505
126 13 0.38061053
126 14 -0.7391532
126 15 2.7103202
127 0 1.5171897
127 1 0.44565862
127 2 0.092511296
127 3 0.34339797
127 4 1.285586
127 5 0.75730956
127 6 0.8195447
127 7 -0.48207703
127 8 -1.4663695
127 9 1.8610113
127 10 -0.25341886
127 11 -0.42727512
127 12 -0.14490773
127 13 0.33746415
127 14 0.23157841
127 15 2.23606
128 0 0.73814183
128 1 -0.05947587
128 2 0.9085907
128 3 0.7988398
128 4 0.12386173
128 5 -0.36007392
128 6 0.5756855
128 7 -0.03212887
128 8 -1.9827429
128 9 1.6833684
128 10 -1.8147138
128 11 -1.3421296
128 12 -0.21907696
128 13 -0.61807424
128 14 0.028161228
128 15 1.548081
129 0 2.4722638
129 1 0.494276
129 2 0.6856775
129 3 0.45245612
129 4 0.48473144
129 5 1.5356072
129 6 0.49387062
129 7 1.0328627
129 8 -1.1957504
129 9 1.6581392
129 10 -0.04226342
129 11 -0.36770678
129 12 1.8786923
129 13 0.20156163
129 14 1.5738895
129 15 1.7575424
130 0 1.045828
130 1 1.2058134
130 2 0.09082663
130 3 0.75705624
130 4 -0.07275137
130 5 -3.2386932
130 6 1.2388762
130 7 -0.7137686
130 8 0.8111813
130 9 3.4442315
130 10 -0.28116438
130 11 0.018907785
130 12 1.0717707
130 13 1.5391669
130 14 -0.41212934
130 15 1.9601332
131 0 1.6326907
131 1 -2.574655
131 2 0.3145975
131 3 -0.8807695
131 4 0.8113065
131 5 1.8662885
131 6 0.38093007
131 7 -2.6537046
131 8 1.0502621
131 9 1.2591357
131 10 0.690917
131 11 -0.54483086
131 12 -1.2018774
131 13 0.4808668
131 14 0.0023140311
131 15 1.4813644
132 0 0.35284296
132 1 -1.8220537
132 2 -0.5870835
132 3 -0.5151257
132 4 -0.84303445
132 5 -0.2747047
132 6 -0.7878488
132 7 -1.0843496
132 8 0.66645217
132 9 -0.13904345
132 10 -0.32677826
132 11 -0.17338449
132 12 -0.8241334
132 13 -0.5790349
132 14 -0.6616953
132 15 0.009119391
133 0 6.2186384
133 1 2.4492538
133 2 -0.022646189
133 3 2.6861124
133 4 -0.7937688
133 5 3.822085
133 6 -5.4423523
133 7 -4.1187363
133 8 -1.51165
133 9 -8.788301
133 10 5.714632
133 11 8.392843
133 12 2.106533
133 13 -0.023685962
133 14 -29.649622
133 15 2.2308087
134 0 0.5747692
134 1 -0.07190156
134 2 -0.67686087
134 3 -0.2524069
134 4 -0.71713996
134 5 -0.13846827
134 6 -1.3494061
134 7 -0.27059436
134 8 0.38811228
134 9 -0.8680037
134 10 0.8173903
134 11 0.6438539
134 12 0.1854456
134 13 -0.8727319
134 14 -4.076889
134 15 0.91636205
135 0 0.98604584
135 1 0.6400452
135 2 -2.6620674
135 3 -0.85470957
135 4 -2.7624645
135 5 -1.2600956
135 6 1.2320272
135 7 -1.5387683
135 8 -2.0345998
135 9 0.63278604
135 10 -0.41943783
135 11 -0.5634845
135 12 1.5513662
135 13 1.0418737
135 14 0.41289848
135 15 0.40221208
136 0 -0.82445216
136 1 -1.0379646
136 2 -4.2681055
136 3 -2.668511
136 4 0.8107978
136 5 -5.789512
136 6 0.4682827
136 7 -3.7462392
136 8 -0.35536253
136 9 -1.9735817
136 10 -1.4777696
136 11 -1.1736481
136 12 0.044670597
136 13 -1.4512012
136 14 -4.220482
136 15 0.34231883
137 0 2.199363
137 1 1.6932611
137 2 -5.8658743
137 3 1.1418227
137 4 0.771736
137 5 -1.3328608
137 6 0.27776372
137 7 -2.4115403
137 8 -1.1715213
137 9 1.4584287
137 10 0.97862875
137 11 0.72219074
137 12 1.263355
137 13 0.6656337
137 14 -2.474823
137 15 1.3608918
138 0 0.30491313
138 1 2.1827638
138 2 -2.4068284
138 3 0.4298736
138 4 -1.2202642
138 5 -3.4909437
138 6 -0.36678296
138 7 -0.8019287
138 8 1.6965154
138 9 1.5323572
138 10 0.03744054
138 11 -0.3044585
138 12 0.38358817
138 13 1.3853309
138 14 -0.16272974
138 15 0.52110577
139 0 1.6852475
139 1 -3.1288192
139 2 -7.4853964
139 3 -4.114225
139 4 -1.9559344
139 5 -6.959973
139 6 -0.67329705
139 7 5.0761127
139 8 0.48288286
139 9 -2.8907363
139 10 1.1864069
139 11 0.0028854609
139 12 2.846276
139 13 -0.6700879
139 14 2.4267056
139 15 3.1696143
140 0 0.15294236
140 1 -0.60701895
140 2 -0.7436705
140 3 -2.530413
140 4 1.3435893
140 5 -3.2621
140 6 0.88267267
140 7 -2.1233175
140 8 3.4946806
140 9 -1.8771492
140 10 3.126872
140 11 -0.12570387
140 12 -2.3488286
140 13 2.8126712
140 14 -2.8016803
140 15 -0.0047055483
141 0 1.3530033
141 1 -0.24447624
141 2 -0.34016627
141 3 -1.4522665
141 4 0.35609484
141 5 1.2378908
141 6 0.011760235
141 7 -0.770245
141 8 -0.28523257
141 9 0.2617576
141 10 0.3383335
141 11 -0.5046676
141 12 -0.2968859
141 13 -0.16476701
141 14 0.7124894
141 15 0.5529528
142 0 1.5385008
142 1 -0.8098459
142 2 -0.41954243
142 3 -0.10661256
142 4 0.37055928
142 5 1.3659779
142 6 -0.64184844
142 7 -1.0119379
142 8 0.56650525
142 9 -0.49091026
142 10 1.5104002
142 11 0.34970176
142 12 0.04094273
142 13 0.17607349
142 14 -4.150038
142 15 0.4800341
143 0 -13.030041
143 1 0.30061704
143 2 3.3658922
143 3 0.8496841
143 4 -10.274126
143 5 -13.577774
143 6 -9.251304
143 7 0.62210494
143 8 1.0679116
143 9 1.204716
143 10 -8.351155
143 11 -2.237121
143 12 -5.875294
143 13 -3.1571279
143 14 0.5659556
143 15 1.4824111
144 0 1.8773502
144 1 -1.8618364
144 2 -0.55774355
144 3 -0.14897215
144 4 1.1549679
144 5 0.017108321
144 6 -1.4483993
144 7 -0.035576582
144 8 -1.2353771
144 9 0.552753
144 10 0.3527342
144 11 1.7244633
144 12 0.4464151
144 13 -2.7627287
144 14 -4.574974
144 15 1.7585062
145 0 1.6552322
145 1 -0.41182145
145 2 0.20045292
145 3 0.217906
145 4 1.0633296
145 5 1.3780187
145 6 0.5576817
145 7 0.44665498
145 8 -5.14335
145 9 -1.4945574
145 10 -4.064247
145 11 -2.5556803
145 12 1.0014229
145 13 0.18864769
145 14 0.84933764
145 15 0.87701166
146 0 -0.6114321
146 1 15.766983
146 2 -4.955282
146 3 -0.015488327
146 4 -8.720485
146 5 -24.352762
146 6 2.545763
146 7 0.6611137
146 8 9.972886
146 9 8.402228
146 10 -0.111632854
146 11 0.23594153
146 12 4.122563
146 13 9.639398
146 14 1.7954817
146 15 3.1728535
147 0 -1.242459
147 1 0.013996065
147 2 3.4249914
147 3 -5.1387525
147 4 0.7991394
147 5 -5.1763597
147 6 -4.534243
147 7 -5.0749044
147 8 -1.3696678
147 9 -1.4849497
147 10 0.17217582
147 11 -1.0265548
147 12 -6.8325076
147 13 -1.4963472
147 14 3.1407506
147 15 3.2660832
148 0 0.86597073
148 1 -0.3268684
148 2 -1.2998105
148 3 -0.2156347
148 4 -1.5843393
148 5 -0.81774735
148 6 -0.24173445
148 7 1.1618204
148 8 -1.1704041
148 9 -0.056193277
148 10 -1.6695317
148 11 -1.3714995
148 12 1.1514828
148 13 -1.7712812
148 14 0.24903303
148 15 0.21419156
149 0 0.9601599
149 1 -0.30748585
149 2 -0.36663997
149 3 -2.9837165
149 4 -0.16659558
149 5 0.60082185
149 6 0.504563
149 7 -0.42949545
149 8 1.8770531
149 9 -0.13283175
149 10 0.39163226
149 11 -1.30373
149 12 -0.8840097
149 13 0.2849875
149 14 1.0836337
149 15 0.7873434
150 0 1.4071952
150 1 -0.15826374
150 2 -1.1252472
150 3 -0.01204437
150 4 -0.5990507
150 5 -0.6382983
150 6 -0.23154867
150 7 -0.8294454
150 8 -1.7045579
150 9 0.20729202
150 10 -1.4076109
150 11 -1.6612935
150 12 0.20838061
150 13 0.12504268
150 14 0.5641517
150 15 0.69461155
151 0 -0.5869434
151 1 -0.106149554
151 2 -0.2739709
151 3 -2.6258447
151 4 0.8400333
151 5 -0.5747415
151 6 -1.0770916
151 7 0.561632
151 8 -1.4531038
151 9 -0.6673603
151 10 -3.172008
151 11 -2.389595
151 12 -1.5079333
151 13 -3.9707851
151 14 0.57601994
151 15 0.72914875
152 0 -0.5657364
152 1 -0.57746434
152 2 0.33178782
152 3 -2.1127563
152 4 0.100503355
152 5 -1.3341341
152 6 -0.48303223
152 7 -0.35700524
152 8 -0.37125328
152 9 -0.20740804
152 10 -0.25687802
152 11 -1.9738857
152 12 -2.6336668
152 13 -0.988602
152 14 1.0969808
152 15 0.38530535
153 0 -1.3936071
153 1 -1.8046529
153 2 0.39962757
153 3 -2.012782
153 4 -0.12431866
153 5 -2.9036202
153 6 -1.2660547
153 7 0.15242857
153 8 0.05756551
153 9 -1.5402199
153 10 -0.61317825
153 11 -4.2027545
153 12 -3.068595
153 13 -0.5021658
153 14 1.0600994
153 15 0.80417085
154 0 1.4332863
154 1 -1.9331365
154 2 -0.15023637
154 3 -1.5719132
154 4 0.5727059
154 5 0.423504
154 6 -3.0531812
154 7 -0.001826644
154 8 -0.08684525
154 9 0.06185922
154 10 0.016585648
154 11 -0.23834163
154 12 0.6686193
154 13 -0.1649368
154 14 -1.6757647
154 15 1.2438368
155 0 6.9146214
155 1 -1.2538035
155 2 0.006808698
155 3 -11.185005
155 4 -7.7675476
155 5 5.024108
155 6 0.28739262
155 7 -6.8000216
155 8 -4.936391
155 9 -18.941648
155 10 -7.233448
155 11 -0.821689
155 12 2.1154127
155 13 -3.9659488
155 14 4.4213614
155 15 -1.9295747
156 0 0.4461267
156 1 -1.051028
156 2 0.105655015
156 3 -0.94206196
156 4 0.03835985
156 5 -4.695636
156 6 -1.3889948
156 7 -0.41731435
156 8 1.5848135
156 9 -2.4942346
156 10 -2.4412804
156 11 -1.9072902
156 12 0.037023842
156 13 -1.4848156
156 14 -2.7755277
156 15 1.6732042
157 0 3.37584
157 1 8.383393e-05
157 2 -0.23361915
157 3 -2.2068534
157 4 2.6892881
157 5 -3.3858066
157 6 -0.30978316
157 7 -0.6426598
157 8 1.2303766
157 9 -4.6972256
157 10 -1.4567629
157 11 -2.0823255
157 12 2.6689134
157 13 -0.36584345
157 14 -4.6438766
157 15 0.8847873
158 0 -6.4202023
158 1 -7.204663
158 2 -0.5513526
158 3 -4.862586
158 4 0.049847037
158 5 -7.739636
158 6 -3.7666106
158 7 -2.04236
158 8 -4.4975414
158 9 0.37075564
158 10 0.101481855
158 11 -1.301317
158 12 -5.5829854
158 13 -0.18133691
158 14 -1.3161633
158 15 3.0674007
159 0 1.5522403
159 1 -1.7747779
159 2 -0.08005297
159 3 -0.5888061
159 4 -0.48507637
159 5 -4.798621
159 6 -4.718886
159 7 -3.1735682
159 8 -0.041158017
159 9 2.467131
159 10 -0.8799145
159 11 0.470739
159 12 1.2453166
159 13 -0.5408537
159 14 -3.3130808
159 15 2.3575234
160 0 -4.591299
160 1 -7.5774603
160 2 1.5309939
160 3 -7.7849283
160 4 3.6682096
160 5 -4.1651607
160 6 -0.046752572
160 7 -7.8554873
160 8 4.4354267
160 9 2.5964851
160 10 -3.3301277
160 11 -0.17689198
160 12 -9.133006
160 13 -5.11054
160 14 -5.509176
160 15 4.4341974
161 0 1.6663904
161 1 -0.35175365
161 2 0.05589336
161 3 -1.5739071
161 4 0.5594999
161 5 0.63393295
161 6 -1.5051718
161 7 -0.33021724
161 8 -0.12549546
161 9 -0.020667836
161 10 0.2121455
161 11 -1.024697
161 12 0.46044084
161 13 0.65598035
161 14 0.5637023
161 15 1.434456
162 0 1.7461033
162 1 -0.0055559576
162 2 -0.093820035
162 3 -1.449219
162 4 0.35183406
162 5 1.7942888
162 6 -0.61319137
162 7 -1.4697909
162 8 -0.47136602
162 9 -1.2153978
162 10 0.8891697
162 11 -1.0076245
162 12 -0.09164536
162 13 -0.3368669
162 14 0.58535653
162 15 0.6471862
163 0 1.4865379
163 1 -0.5932016
163 2 -2.506105
163 3 -1.2716048
163 4 -0.10611461
163 5 -1.345142
163 6 0.57382786
163 7 -0.27032614
163 8 1.5424864
163 9 -0.45629883
163 10 0.8656914
163 11 -0.94425815
163 12 0.48474398
163 13 0.81876546
163 14 -0.77808046
163 15 0.28376973
164 0 0.9415245
164 1 -0.22404332
164 2 -1.4507296
164 3 -1.2830644
164 4 0.06740561
164 5 -0.7775943
164 6 -0.9544588
164 7 -1.8881481
164 8 -1.1233828
164 9 0.82709825
164 10 -0.29235998
164 11 -1.351348
164 12 0.12762174
164 13 -0.4537008
164 14 -2.18965
164 15 1.0770961
165 0 0.07922995
165 1 -3.1045218
165 2 -0.5756012
165 3 0.59071314
165 4 -0.20395315
165 5 -2.1862206
165 6 -0.72774506
165 7 0.49131685
165 8 1.3314904
165 9 0.67392015
165 10 0.40201974
165 11 -1.2930827
165 12 -1.2557936
165 13 0.25053453
165 14 -0.90347385
165 15 1.6559827
166 0 -0.32197416
166 1 1.065727
166 2 -1.890137
166 3 -0.33055806
166 4 -0.31162018
166 5 -1.5753281
166 6 -1.3249793
166 7 -0.6305805
166 8 0.5529317
166 9 -0.0730757
166 10 0.83706164
166 11 -0.46833962
166 12 -0.3315453
166 13 0.6245242
166 14 -0.62097293
166 15 1.1294711
167 0 0.31126076
167 1 3.6551437
167 2 0.9707236
167 3 4.3591676
167 4 2.937172
167 5 -1.7511171
167 6 0.5691409
167 7 5.55448
167 8 -8.275269
167 9 9.395965
167 10 -3.722577
167 11 -7.7452736
167 12 4.747174
